"QuestionId","AnswerId","Score","CreationDate","AnswerCommentCount","IsAcceptedAnswer"
22128,24920,1,"2012-03-20 04:04:56",0,FALSE
22133,22183,1,"2012-02-02 18:40:46",0,TRUE
22135,23662,0,"2012-02-25 18:02:49",2,TRUE
22136,22141,6,"2012-02-02 05:25:48",4,FALSE
22136,22151,1,"2012-02-02 09:41:19",0,FALSE
22137,22142,1,"2012-02-02 07:30:18",0,FALSE
22143,22145,3,"2012-02-02 08:44:54",0,FALSE
22143,22168,5,"2012-02-02 14:28:38",3,TRUE
22144,22158,2,"2012-02-02 10:36:55",0,TRUE
22144,24048,1,"2012-03-03 15:41:35",0,FALSE
22148,22152,5,"2012-02-02 09:43:18",1,TRUE
22149,22162,2,"2012-02-02 12:40:46",1,FALSE
22156,22194,0,"2012-02-02 22:58:03",3,FALSE
22161,22171,9,"2012-02-02 15:15:06",2,TRUE
22161,22286,4,"2012-02-05 00:30:44",4,FALSE
22177,22190,3,"2012-02-02 21:02:30",6,TRUE
22182,22185,4,"2012-02-02 19:15:40",4,FALSE
22182,22186,3,"2012-02-02 20:05:05",1,FALSE
22184,22187,1,"2012-02-02 20:09:10",6,TRUE
22188,22206,3,"2012-02-03 06:38:32",3,TRUE
22189,22207,2,"2012-02-03 06:54:35",0,FALSE
22191,22231,0,"2012-02-03 18:31:54",0,FALSE
22191,24092,1,"2012-03-04 18:56:13",0,FALSE
22195,22651,2,"2012-02-11 18:59:01",1,TRUE
22196,22201,1,"2012-02-03 04:03:30",0,TRUE
22197,22217,1,"2012-02-03 14:02:41",0,TRUE
22197,22237,1,"2012-02-03 20:25:22",0,FALSE
22198,25642,0,"2012-04-01 09:20:03",0,FALSE
22200,22205,2,"2012-02-03 06:29:03",4,FALSE
22200,22263,3,"2012-02-04 14:54:08",0,TRUE
22209,22228,5,"2012-02-03 16:48:29",7,TRUE
22209,22335,3,"2012-02-06 10:11:06",0,FALSE
22209,22378,2,"2012-02-07 06:20:50",1,FALSE
22210,22215,2,"2012-02-03 12:27:05",0,TRUE
22211,22300,2,"2012-02-05 15:25:57",1,TRUE
22212,22213,2,"2012-02-03 11:39:18",2,FALSE
22216,22218,5,"2012-02-03 14:03:11",0,FALSE
22216,22222,5,"2012-02-03 14:53:42",1,FALSE
22219,22220,0,"2012-02-03 14:23:56",3,FALSE
22219,22232,0,"2012-02-03 18:57:01",3,FALSE
22223,22281,1,"2012-02-04 21:30:42",1,TRUE
22229,22236,1,"2012-02-03 20:20:27",2,FALSE
22233,22235,-3,"2012-02-03 20:02:51",4,FALSE
22233,22246,8,"2012-02-04 00:13:02",4,TRUE
22238,22254,1,"2012-02-04 07:55:31",0,FALSE
22238,22268,0,"2012-02-04 17:09:55",2,FALSE
22239,22738,0,"2012-02-13 16:40:05",0,FALSE
22239,22740,3,"2012-02-13 16:46:23",0,FALSE
22239,22811,2,"2012-02-14 17:33:43",0,FALSE
22239,22813,1,"2012-02-14 17:55:52",0,FALSE
22242,22245,2,"2012-02-03 23:47:35",0,FALSE
22243,22244,1,"2012-02-03 18:06:01",2,FALSE
22248,22256,4,"2012-02-04 08:46:51",2,TRUE
22251,22253,3,"2012-02-04 07:48:18",3,FALSE
22251,22257,2,"2012-02-04 09:42:59",2,TRUE
22252,22272,1,"2012-02-04 18:38:58",0,TRUE
22255,22262,0,"2012-02-04 14:52:24",0,TRUE
22258,22259,3,"2012-02-04 11:10:40",13,TRUE
22264,22289,1,"2012-02-05 04:12:22",1,TRUE
22266,22267,1,"2012-02-04 17:06:27",5,FALSE
22266,22276,3,"2012-02-04 19:23:47",2,TRUE
22266,22348,2,"2012-02-06 15:34:48",1,FALSE
22273,22278,1,"2012-02-04 19:59:34",0,TRUE
22277,22279,2,"2012-02-04 20:00:00",0,FALSE
22283,22297,2,"2012-02-05 13:46:58",2,FALSE
22285,22296,3,"2012-02-05 13:03:57",4,TRUE
22291,22292,1,"2012-02-05 10:12:16",0,FALSE
22291,22303,2,"2012-02-05 16:27:26",0,FALSE
22293,22295,12,"2012-02-05 12:47:36",2,FALSE
22293,22299,2,"2012-02-05 14:55:15",2,FALSE
22293,22306,3,"2012-02-05 17:17:45",0,FALSE
22293,22416,2,"2012-02-07 23:14:35",0,FALSE
22294,22475,1,"2012-02-08 20:07:47",1,TRUE
22294,22538,0,"2012-02-09 19:33:28",3,FALSE
22294,22725,0,"2012-02-13 09:37:11",0,FALSE
22298,22318,1,"2012-02-05 20:34:01",3,FALSE
22304,22307,4,"2012-02-05 17:24:27",2,FALSE
22304,22314,4,"2012-02-05 19:06:32",0,FALSE
22305,22308,3,"2012-02-05 17:28:23",2,TRUE
22309,22373,0,"2012-02-07 01:59:42",2,TRUE
22310,22315,0,"2012-02-05 19:19:49",1,FALSE
22310,22316,2,"2012-02-05 19:32:06",9,FALSE
22310,22321,3,"2012-02-05 23:16:05",5,FALSE
22313,22337,1,"2012-02-06 12:05:31",1,FALSE
22317,30700,0,"2012-06-18 18:58:59",0,FALSE
22326,22327,8,"2012-02-06 03:08:10",8,TRUE
22328,22330,5,"2012-02-06 08:06:58",0,FALSE
22328,22369,1,"2012-02-07 00:36:16",0,FALSE
22329,22331,16,"2012-02-06 08:26:43",3,TRUE
22334,22341,0,"2012-02-06 13:17:42",0,TRUE
22336,22342,0,"2012-02-06 13:44:06",1,FALSE
22344,22370,1,"2012-02-07 00:54:47",0,FALSE
22344,26883,1,"2012-04-21 13:04:23",0,FALSE
22344,26888,0,"2012-04-21 15:07:23",0,FALSE
22345,22365,1,"2012-02-06 20:20:21",0,FALSE
22346,22351,1,"2012-02-06 17:02:22",0,FALSE
22346,22352,1,"2012-02-06 17:24:48",3,FALSE
22346,22360,1,"2012-02-06 18:55:09",1,TRUE
22347,22350,10,"2012-02-06 16:46:55",17,FALSE
22357,22413,1,"2012-02-07 22:46:23",1,TRUE
22363,22367,7,"2012-02-06 21:53:27",1,TRUE
22366,22380,2,"2012-02-07 06:52:13",1,FALSE
22366,22383,2,"2012-02-07 10:08:05",1,FALSE
22374,22375,5,"2012-02-07 04:14:53",5,TRUE
22376,22384,2,"2012-02-07 12:15:35",0,FALSE
22377,22379,1,"2012-02-07 06:32:52",2,FALSE
22381,22382,12,"2012-02-07 08:45:01",7,FALSE
22381,22397,1,"2012-02-07 17:45:37",2,FALSE
22386,22389,2,"2012-02-07 14:53:34",8,FALSE
22387,22390,-3,"2012-02-07 15:11:02",5,FALSE
22387,27577,1,"2012-05-02 17:52:33",0,FALSE
22387,27599,1,"2012-05-03 00:06:57",0,FALSE
22388,22403,4,"2012-02-07 21:02:28",2,FALSE
22388,22405,3,"2012-02-07 21:08:48",3,FALSE
22388,22487,2,"2012-02-09 00:10:59",0,FALSE
22392,22396,3,"2012-02-07 17:42:32",0,FALSE
22393,22395,5,"2012-02-07 17:36:43",6,FALSE
22393,22431,2,"2012-02-08 04:14:10",1,FALSE
22393,22433,1,"2012-02-08 07:37:06",1,TRUE
22393,22574,1,"2012-02-10 07:40:23",0,FALSE
22401,22402,2,"2012-02-07 20:44:55",5,FALSE
22401,22415,1,"2012-02-07 23:04:37",1,FALSE
22406,22410,6,"2012-02-07 22:30:52",2,TRUE
22407,22411,3,"2012-02-07 22:38:58",0,FALSE
22409,22423,4,"2012-02-08 01:50:54",1,TRUE
22414,29562,0,"2012-05-31 13:10:59",0,FALSE
22419,22455,0,"2012-02-08 15:02:59",0,FALSE
22419,22456,0,"2012-02-08 15:21:19",0,FALSE
22420,22437,0,"2012-02-08 09:41:49",2,TRUE
22422,22424,0,"2012-02-08 02:20:38",4,FALSE
22422,22427,0,"2012-02-08 03:37:04",1,FALSE
22422,22442,0,"2012-02-08 10:46:51",1,FALSE
22422,22446,1,"2012-02-08 13:08:53",4,FALSE
22425,22432,5,"2012-02-08 04:46:25",0,FALSE
22426,23699,2,"2012-02-26 18:54:18",0,FALSE
22428,25455,0,"2012-03-28 21:31:09",1,FALSE
22430,22443,2,"2012-02-08 10:52:39",0,FALSE
22434,22440,3,"2012-02-08 10:35:23",0,FALSE
22434,22474,2,"2012-02-08 19:54:04",0,FALSE
22434,22481,1,"2012-02-08 22:05:54",0,FALSE
22434,23187,4,"2012-02-20 20:00:50",0,FALSE
22439,22692,1,"2012-02-08 17:38:11",7,TRUE
22441,22461,2,"2012-02-08 17:51:12",4,FALSE
22441,22493,5,"2012-02-09 01:28:02",3,TRUE
22445,22449,0,"2012-02-08 13:47:00",0,FALSE
22445,24379,1,"2012-03-09 14:06:14",0,FALSE
22450,22457,3,"2012-02-08 15:34:37",4,FALSE
22450,22459,5,"2012-02-08 16:50:28",9,FALSE
22450,22704,8,"2012-02-12 22:43:35",6,TRUE
22450,22772,1,"2012-02-14 00:43:31",1,FALSE
22451,22453,1,"2012-02-08 14:23:10",0,FALSE
22451,22525,2,"2012-02-09 14:52:45",1,FALSE
22451,22526,1,"2012-02-09 15:13:30",0,FALSE
22451,22527,1,"2012-02-09 15:24:27",0,FALSE
22452,22793,2,"2012-02-14 13:59:38",1,TRUE
22454,28022,1,"2012-05-08 15:05:57",0,FALSE
22462,22467,6,"2012-02-08 18:41:54",0,TRUE
22464,22609,5,"2012-02-10 21:36:35",2,TRUE
22466,22480,11,"2012-02-08 21:52:57",0,FALSE
22466,22559,1,"2012-02-10 02:24:04",1,FALSE
22468,22469,0,"2012-02-08 19:18:41",7,FALSE
22468,22477,8,"2012-02-08 20:28:19",0,FALSE
22470,22471,1,"2012-02-08 19:25:36",1,FALSE
22472,22505,6,"2012-02-09 08:56:25",4,TRUE
22473,23649,2,"2012-02-25 06:25:30",1,TRUE
22479,22485,0,"2012-02-08 23:07:41",0,FALSE
22479,22486,2,"2012-02-08 23:19:16",4,FALSE
22488,22536,0,"2012-02-09 18:49:13",11,FALSE
22488,22656,8,"2012-02-11 23:01:33",3,FALSE
22489,22490,3,"2012-02-09 01:21:12",5,TRUE
22489,22492,0,"2012-02-09 01:23:57",1,FALSE
22491,22495,4,"2012-02-09 02:09:16",1,TRUE
22494,22500,0,"2012-02-09 06:07:32",4,FALSE
22494,22516,1,"2012-02-09 11:54:40",5,TRUE
22494,22642,4,"2012-02-11 14:28:56",2,FALSE
22497,22605,1,"2012-02-10 20:00:41",3,TRUE
22499,22529,1,"2012-02-09 16:29:01",1,TRUE
22501,22507,10,"2012-02-09 09:04:38",0,FALSE
22501,22515,6,"2012-02-09 11:42:24",0,FALSE
22501,22520,12,"2012-02-09 12:47:53",0,FALSE
22502,22523,12,"2012-02-09 13:47:52",1,TRUE
22502,22639,11,"2012-02-11 13:53:13",5,FALSE
22503,22519,0,"2012-02-09 12:41:36",13,FALSE
22503,22521,1,"2012-02-09 12:53:50",0,TRUE
22504,22506,4,"2012-02-09 09:01:12",2,FALSE
22504,22511,10,"2012-02-09 10:48:37",4,FALSE
22508,22513,3,"2012-02-09 11:39:21",0,FALSE
22512,22518,2,"2012-02-09 12:30:28",3,FALSE
22512,22701,1,"2012-02-12 22:37:49",0,FALSE
22514,22517,0,"2012-02-09 12:26:57",0,FALSE
22514,22535,1,"2012-02-09 18:16:47",0,FALSE
22514,22563,4,"2012-02-10 04:01:39",3,FALSE
22514,24696,0,"2012-03-15 13:20:56",1,FALSE
22524,22547,3,"2012-02-09 21:32:58",4,TRUE
22528,22532,5,"2012-02-09 17:02:32",5,TRUE
22531,22534,4,"2012-02-09 17:52:38",0,FALSE
22539,22544,4,"2012-02-09 20:50:05",2,FALSE
22542,22545,2,"2012-02-09 21:16:28",0,TRUE
22543,22612,1,"2012-02-11 00:44:43",1,FALSE
22549,22556,1,"2012-02-10 00:50:13",1,FALSE
22550,22565,1,"2012-02-10 04:35:14",10,TRUE
22554,22829,0,"2012-02-14 19:44:00",0,TRUE
22555,22560,2,"2012-02-10 02:29:31",6,TRUE
22557,22558,2,"2012-02-10 02:23:53",4,FALSE
22557,22562,3,"2012-02-10 03:41:49",3,FALSE
22557,22587,2,"2012-02-10 12:51:43",0,TRUE
22564,22567,3,"2012-02-10 05:29:20",5,TRUE
22566,22570,8,"2012-02-10 05:54:32",5,TRUE
22568,22660,2,"2012-02-12 03:16:51",0,FALSE
22568,26330,1,"2012-04-12 04:57:34",0,FALSE
22568,28345,2,"2012-05-12 12:20:53",0,TRUE
22569,22571,5,"2012-02-10 06:49:10",0,TRUE
22569,22573,2,"2012-02-10 07:31:55",0,FALSE
22572,22576,6,"2012-02-10 09:17:46",1,FALSE
22572,22590,3,"2012-02-10 13:25:38",0,FALSE
22572,22591,12,"2012-02-10 13:43:04",3,TRUE
22572,22593,17,"2012-02-10 15:09:48",1,FALSE
22572,22598,0,"2012-02-10 17:53:57",7,FALSE
22572,22599,5,"2012-02-10 18:19:39",1,FALSE
22572,22745,4,"2012-02-13 18:27:04",3,FALSE
22578,22581,3,"2012-02-10 10:33:32",0,FALSE
22578,22582,9,"2012-02-10 10:49:58",2,TRUE
22578,22608,0,"2012-02-10 21:06:00",0,FALSE
22585,22589,5,"2012-02-10 13:06:09",11,TRUE
22600,22606,1,"2012-02-10 20:47:36",5,FALSE
22600,22641,2,"2012-02-11 14:25:43",3,TRUE
22607,22610,2,"2012-02-10 21:57:42",4,TRUE
22611,22613,2,"2012-02-11 01:00:45",2,FALSE
22611,22647,1,"2012-02-11 16:29:06",1,FALSE
22615,22616,1,"2012-02-11 03:26:09",2,FALSE
22615,22618,2,"2012-02-11 04:59:09",4,FALSE
22619,22643,1,"2012-02-11 14:40:12",2,FALSE
22620,22623,4,"2012-02-11 06:29:53",0,TRUE
22625,22678,0,"2012-02-12 10:13:45",0,FALSE
22625,24569,1,"2012-03-13 15:01:42",0,FALSE
22625,24571,2,"2012-03-13 15:13:28",0,FALSE
22626,22631,5,"2012-02-11 10:00:15",2,FALSE
22626,22663,1,"2012-02-12 05:13:43",2,FALSE
22627,22629,2,"2012-02-11 09:49:11",8,FALSE
22627,22637,0,"2012-02-11 13:17:27",7,FALSE
22627,22703,5,"2012-02-12 22:39:13",0,TRUE
22627,27130,1,"2012-04-25 20:41:43",0,FALSE
22628,22632,1,"2012-02-11 10:32:25",2,FALSE
22628,22640,3,"2012-02-11 14:04:57",1,TRUE
22630,22683,1,"2012-02-12 14:30:55",0,FALSE
22636,22646,0,"2012-02-11 15:57:39",0,FALSE
22636,22669,2,"2012-02-12 06:01:17",0,FALSE
22645,22649,5,"2012-02-11 17:23:39",2,TRUE
22648,27566,4,"2012-05-02 16:18:43",3,FALSE
22653,27934,0,"2012-05-07 08:16:13",0,FALSE
22654,22677,2,"2012-02-12 08:58:52",1,FALSE
22658,22676,0,"2012-02-12 08:52:22",0,FALSE
22661,22664,4,"2012-02-12 05:23:35",0,TRUE
22662,22667,3,"2012-02-12 05:46:56",0,TRUE
22665,22675,4,"2012-02-12 08:04:35",0,TRUE
22665,22698,0,"2012-02-12 21:19:37",0,FALSE
22668,22674,2,"2012-02-12 07:19:43",0,FALSE
22671,22673,1,"2012-02-12 07:10:02",1,FALSE
22680,22681,12,"2012-02-12 14:19:45",2,TRUE
22680,22688,8,"2012-02-12 15:19:51",0,FALSE
22684,22689,3,"2012-02-12 15:38:24",3,TRUE
22685,22686,4,"2012-02-12 15:10:34",3,FALSE
22690,22695,2,"2012-02-12 20:31:38",0,FALSE
22693,22714,1,"2012-02-13 04:38:53",0,FALSE
22694,22722,4,"2012-02-13 08:37:57",0,FALSE
22697,22712,14,"2012-02-13 03:26:12",1,TRUE
22697,22741,2,"2012-02-13 16:51:55",0,FALSE
22697,22754,3,"2012-02-13 21:19:37",1,FALSE
22700,22950,3,"2012-02-16 09:12:52",0,FALSE
22702,22713,3,"2012-02-13 04:01:05",6,TRUE
22706,22707,3,"2012-02-13 00:16:29",2,FALSE
22709,22715,1,"2012-02-13 04:40:04",0,TRUE
22710,22785,1,"2012-02-14 09:12:48",2,TRUE
22711,22724,5,"2012-02-13 09:10:35",1,TRUE
22716,22717,1,"2012-02-13 05:09:03",0,FALSE
22718,22720,4,"2012-02-13 05:32:06",0,FALSE
22718,22721,25,"2012-02-13 06:12:02",5,TRUE
22719,22723,2,"2012-02-13 09:01:59",0,FALSE
22719,22748,2,"2012-02-13 18:40:08",0,FALSE
22729,22730,0,"2012-02-13 13:53:37",6,TRUE
22731,22733,7,"2012-02-13 15:04:53",5,TRUE
22731,22771,3,"2012-02-14 00:21:16",0,FALSE
22732,24329,1,"2012-03-08 17:05:56",0,FALSE
22735,22761,4,"2012-02-13 22:58:30",0,FALSE
22736,22752,1,"2012-02-13 20:33:05",0,FALSE
22737,22776,2,"2012-02-14 04:49:10",0,FALSE
22737,22782,2,"2012-02-14 07:23:31",1,FALSE
22737,22854,2,"2012-02-14 23:56:34",1,TRUE
22742,22747,3,"2012-02-13 18:30:57",1,TRUE
22749,23133,3,"2012-02-20 06:35:38",7,FALSE
22755,22770,4,"2012-02-14 00:17:08",2,TRUE
22757,22758,4,"2012-02-13 22:12:42",0,FALSE
22757,22759,1,"2012-02-13 22:33:12",0,FALSE
22760,22781,3,"2012-02-14 06:51:51",3,TRUE
22762,22763,3,"2012-02-13 23:24:14",2,FALSE
22764,30625,2,"2012-06-17 15:16:48",2,FALSE
22766,22777,2,"2012-02-14 05:12:23",1,TRUE
22766,22778,2,"2012-02-14 05:34:22",5,FALSE
22767,22789,0,"2012-02-14 10:45:29",10,TRUE
22774,22791,1,"2012-02-14 12:29:09",0,FALSE
22774,22795,1,"2012-02-14 14:32:51",7,TRUE
22783,22794,1,"2012-02-14 14:29:53",4,FALSE
22788,22790,3,"2012-02-14 12:05:20",0,TRUE
22796,22803,1,"2012-02-14 16:41:50",1,FALSE
22798,22864,1,"2012-02-15 05:13:43",2,FALSE
22799,22841,0,"2012-02-14 21:02:29",0,FALSE
22800,22801,6,"2012-02-14 16:07:36",1,FALSE
22800,22802,11,"2012-02-14 16:07:44",0,TRUE
22804,22814,7,"2012-02-14 17:57:12",0,FALSE
22804,22822,4,"2012-02-14 18:51:59",0,FALSE
22804,22824,4,"2012-02-14 19:06:16",0,FALSE
22804,22828,12,"2012-02-14 19:39:35",1,TRUE
22804,22830,5,"2012-02-14 19:46:30",0,FALSE
22804,22866,3,"2012-02-15 06:20:32",0,FALSE
22804,22873,7,"2012-02-15 08:26:53",0,FALSE
22805,22806,7,"2012-02-14 17:23:21",5,FALSE
22805,22855,8,"2012-02-14 23:58:10",9,TRUE
22807,22817,1,"2012-02-14 18:23:42",0,TRUE
22809,22826,4,"2012-02-14 19:24:46",0,FALSE
22815,22820,1,"2012-02-14 18:47:32",1,FALSE
22816,22821,3,"2012-02-14 18:51:25",7,TRUE
22819,22831,1,"2012-02-14 19:51:00",4,FALSE
22832,22833,0,"2012-02-14 18:51:36",14,FALSE
22832,22834,8,"2012-02-14 20:05:17",4,FALSE
22832,22839,6,"2012-02-14 20:48:40",0,TRUE
22835,22867,1,"2012-02-15 06:32:24",0,FALSE
22835,22875,1,"2012-02-15 09:05:52",0,FALSE
22835,22963,2,"2012-02-16 13:18:44",1,FALSE
22835,22994,0,"2012-02-16 19:48:13",0,FALSE
22835,25939,0,"2012-04-05 21:45:03",0,FALSE
22838,22853,3,"2012-02-14 23:56:31",2,TRUE
22842,22888,1,"2012-02-15 13:38:34",3,TRUE
22843,22845,2,"2012-02-14 21:49:56",0,FALSE
22846,22847,2,"2012-02-14 13:32:57",2,FALSE
22846,22848,1,"2012-02-14 13:49:57",3,FALSE
22846,22878,4,"2012-02-15 10:12:07",0,FALSE
22846,22911,1,"2012-02-15 19:41:42",0,FALSE
22849,22858,4,"2012-02-15 02:24:16",6,TRUE
22850,22899,4,"2012-02-15 15:53:13",7,TRUE
22852,23051,4,"2012-02-17 17:04:23",7,TRUE
22852,25210,1,"2012-03-25 01:12:30",1,FALSE
22856,22859,1,"2012-02-15 02:58:29",2,TRUE
22856,23301,0,"2012-02-22 10:09:05",0,FALSE
22857,22907,1,"2012-02-15 18:32:17",1,TRUE
22857,22917,1,"2012-02-15 21:11:22",1,FALSE
22861,22863,3,"2012-02-15 04:07:00",0,FALSE
22869,22874,2,"2012-02-15 09:04:08",1,FALSE
22869,22897,0,"2012-02-15 15:45:22",1,FALSE
22869,22900,3,"2012-02-15 16:17:46",1,FALSE
22879,22883,0,"2012-02-15 11:43:48",3,TRUE
22879,22885,1,"2012-02-15 12:17:43",7,FALSE
22880,22881,12,"2012-02-15 11:18:34",2,FALSE
22880,22887,3,"2012-02-15 13:28:01",0,FALSE
22880,23277,3,"2012-02-21 23:47:44",3,FALSE
22880,23309,6,"2012-02-22 12:52:10",2,FALSE
22884,22889,7,"2012-02-15 13:50:10",2,TRUE
22884,22891,7,"2012-02-15 14:15:52",3,FALSE
22886,22893,1,"2012-02-15 15:01:50",1,FALSE
22890,22894,1,"2012-02-15 15:11:41",0,FALSE
22890,22898,1,"2012-02-15 15:50:51",2,FALSE
22895,22903,0,"2012-02-15 18:01:38",0,FALSE
22895,22913,2,"2012-02-15 20:10:26",0,TRUE
22896,22969,1,"2012-02-16 14:18:25",0,TRUE
22902,22922,3,"2012-02-15 17:13:13",1,FALSE
22902,22904,3,"2012-02-15 18:13:57",0,FALSE
22902,22905,5,"2012-02-15 18:19:33",1,TRUE
22910,23178,1,"2012-02-20 17:26:51",0,FALSE
22910,25026,1,"2012-03-21 18:00:47",0,FALSE
22910,25147,1,"2012-03-23 14:58:23",0,FALSE
22912,22966,1,"2012-02-16 13:45:13",0,FALSE
22912,22987,1,"2012-02-16 19:01:36",3,FALSE
22916,22918,1,"2012-02-15 21:43:34",1,FALSE
22916,22919,3,"2012-02-15 21:48:03",4,TRUE
22920,23172,1,"2012-02-20 16:46:24",7,FALSE
22924,22933,3,"2012-02-16 02:23:08",0,FALSE
22925,22926,3,"2012-02-15 23:55:43",0,FALSE
22925,22927,3,"2012-02-16 00:16:43",2,TRUE
22925,22936,6,"2012-02-16 03:22:16",3,FALSE
22931,22986,1,"2012-02-16 18:55:07",6,FALSE
22932,22939,5,"2012-02-16 03:42:51",1,TRUE
22932,22941,3,"2012-02-16 03:53:38",1,FALSE
22938,22946,2,"2012-02-16 08:19:35",0,FALSE
22938,22948,4,"2012-02-16 08:56:18",1,FALSE
22938,23003,5,"2012-02-16 21:06:19",1,FALSE
22940,22942,4,"2012-02-16 04:10:46",5,TRUE
22940,22944,2,"2012-02-16 05:21:11",0,FALSE
22940,22985,1,"2012-02-16 18:49:45",0,FALSE
22940,23020,3,"2012-02-17 02:37:35",0,FALSE
22945,22947,4,"2012-02-16 08:24:36",1,TRUE
22952,25225,1,"2012-03-25 12:39:22",0,FALSE
22952,29120,0,"2012-05-24 21:46:49",0,FALSE
22954,22970,2,"2012-02-16 14:34:57",1,TRUE
22955,23019,2,"2012-02-17 02:13:16",6,FALSE
22955,23028,2,"2012-02-17 08:58:11",5,FALSE
22955,23034,4,"2012-02-17 11:53:01",2,TRUE
22957,22960,3,"2012-02-16 13:01:38",0,FALSE
22959,22962,4,"2012-02-16 13:18:08",0,TRUE
22961,23546,2,"2012-02-23 16:29:34",1,FALSE
22961,23555,0,"2012-02-23 17:56:07",0,FALSE
22964,23585,1,"2012-02-23 22:57:26",2,FALSE
22967,23061,2,"2012-02-17 21:11:20",5,TRUE
22968,22971,1,"2012-02-16 14:50:55",0,FALSE
22968,22995,1,"2012-02-16 19:53:24",0,FALSE
22972,22973,1,"2012-02-16 15:03:12",0,FALSE
22974,22981,2,"2012-02-16 16:44:57",0,TRUE
22979,22983,1,"2012-02-16 17:24:40",0,FALSE
22980,23001,0,"2012-02-16 20:29:06",0,FALSE
22988,22993,5,"2012-02-16 19:47:35",0,FALSE
22988,22997,6,"2012-02-16 20:06:22",1,FALSE
22988,22998,3,"2012-02-16 20:08:26",2,FALSE
22988,23014,7,"2012-02-17 00:06:03",0,TRUE
22989,22992,4,"2012-02-16 19:30:08",2,FALSE
22999,23000,2,"2012-02-15 15:32:15",0,FALSE
22999,23021,0,"2012-02-17 04:27:41",0,FALSE
23005,23011,1,"2012-02-16 22:59:03",0,TRUE
23007,23033,4,"2012-02-17 11:45:26",10,FALSE
23007,23125,3,"2012-02-19 22:27:56",2,TRUE
23007,28933,1,"2012-05-22 14:47:31",0,FALSE
23010,23015,8,"2012-02-17 00:13:13",1,FALSE
23010,23018,1,"2012-02-17 02:01:33",0,FALSE
23010,23052,3,"2012-02-17 17:05:18",1,FALSE
23012,23013,2,"2012-02-17 00:03:33",4,FALSE
23012,23016,5,"2012-02-17 00:37:39",1,FALSE
23017,23048,4,"2012-02-17 16:35:55",3,TRUE
23017,23062,0,"2012-02-17 21:57:01",0,FALSE
23023,23026,7,"2012-02-17 08:02:36",1,TRUE
23024,23041,2,"2012-02-17 14:05:09",2,FALSE
23027,23029,1,"2012-02-17 09:00:23",1,FALSE
23027,23030,1,"2012-02-17 09:11:22",3,FALSE
23036,23039,5,"2012-02-17 13:55:01",1,TRUE
23036,23123,6,"2012-02-19 22:14:22",4,FALSE
23036,23147,1,"2012-02-20 11:57:38",1,FALSE
23036,23588,1,"2012-02-23 23:55:09",2,FALSE
23037,23043,3,"2012-02-17 14:09:02",3,FALSE
23038,23080,1,"2012-02-18 16:40:53",0,FALSE
23042,23045,6,"2012-02-17 14:21:16",4,TRUE
23044,23047,3,"2012-02-17 16:13:34",5,FALSE
23049,23126,3,"2012-02-19 23:10:11",2,FALSE
23053,23100,1,"2012-02-19 04:00:35",1,FALSE
23054,23056,3,"2012-02-17 19:31:21",0,TRUE
23057,23058,2,"2012-02-17 20:34:48",4,FALSE
23059,23065,3,"2012-02-17 23:21:33",2,FALSE
23059,23075,4,"2012-02-18 11:39:39",4,FALSE
23064,23101,1,"2012-02-19 04:11:05",0,FALSE
23066,23089,1,"2012-02-18 20:46:00",0,FALSE
23068,23070,6,"2012-02-18 06:20:11",5,TRUE
23072,23097,0,"2012-02-19 01:35:52",0,FALSE
23072,23129,1,"2012-02-20 01:59:12",1,FALSE
23074,23077,3,"2012-02-18 13:15:54",0,FALSE
23074,23078,6,"2012-02-18 13:16:59",4,FALSE
23076,23085,2,"2012-02-18 17:20:31",2,FALSE
23079,23082,3,"2012-02-18 17:04:55",1,TRUE
23090,23094,5,"2012-02-18 23:27:30",2,TRUE
23090,23109,1,"2012-02-19 14:47:46",0,FALSE
23092,23096,5,"2012-02-19 00:29:35",3,FALSE
23098,23102,2,"2012-02-19 05:34:35",6,TRUE
23099,23148,1,"2012-02-20 12:02:46",5,FALSE
23106,23107,13,"2012-02-19 12:17:58",2,TRUE
23106,23122,3,"2012-02-19 21:30:57",0,FALSE
23106,23162,2,"2012-02-20 14:51:55",0,FALSE
23108,23116,2,"2012-02-19 19:39:10",0,FALSE
23110,23118,2,"2012-02-19 19:59:01",2,TRUE
23117,23124,10,"2012-02-19 22:25:43",2,FALSE
23117,23130,27,"2012-02-20 02:14:08",8,TRUE
23117,23138,5,"2012-02-20 08:52:13",0,FALSE
23117,23199,5,"2012-02-20 22:29:23",0,FALSE
23120,23127,1,"2012-02-19 23:28:17",9,TRUE
23128,23132,6,"2012-02-20 03:26:07",5,FALSE
23134,23153,4,"2012-02-20 12:54:13",1,FALSE
23134,23166,3,"2012-02-20 16:09:39",0,FALSE
23136,23139,7,"2012-02-20 08:52:44",0,FALSE
23136,23150,1,"2012-02-20 12:32:07",0,FALSE
23136,23151,5,"2012-02-20 12:47:26",1,FALSE
23136,29043,0,"2012-05-23 22:55:29",0,FALSE
23137,23165,6,"2012-02-20 15:39:46",2,TRUE
23140,23141,1,"2012-02-20 10:54:44",0,FALSE
23142,23164,3,"2012-02-20 15:28:10",2,FALSE
23142,23192,4,"2012-02-20 20:40:36",0,TRUE
23143,23145,3,"2012-02-20 11:36:28",0,TRUE
23144,23205,1,"2012-02-21 02:48:19",0,FALSE
23144,23213,1,"2012-02-21 04:57:14",0,FALSE
